step, mean infection rate, std. dev
55200,0.8103,0.2321
55800,0.8197,0.2307
56400,0.8249,0.2277
57000,0.8291,0.2264
57600,0.8357,0.2240
58200,0.8425,0.2202
58800,0.8499,0.2153
59400,0.8538,0.2131
60000,0.8586,0.2098
60600,0.8639,0.2045
61200,0.8687,0.2004
61800,0.8719,0.1984
62400,0.8757,0.1958
63000,0.8781,0.1952
63600,0.8812,0.1922
64200,0.8826,0.1912
64800,0.8879,0.1891
65400,0.8936,0.1843
66000,0.8957,0.1825
66600,0.8979,0.1808
67200,0.9031,0.1785
67800,0.9052,0.1759
68400,0.9078,0.1756
69000,0.9106,0.1739
69600,0.9137,0.1711
70200,0.9187,0.1676
70800,0.9243,0.1640
71400,0.9250,0.1634
72000,0.9272,0.1626
72600,0.9279,0.1612
73200,0.9317,0.1578
73800,0.9337,0.1557
74400,0.9376,0.1530
75000,0.9400,0.1515
75600,0.9416,0.1502
76200,0.9438,0.1467
76800,0.9472,0.1417
77400,0.9478,0.1417
78000,0.9509,0.1386
78600,0.9522,0.1360
79200,0.9547,0.1327
79800,0.9571,0.1293
80400,0.9596,0.1273
81000,0.9610,0.1273
81600,0.9614,0.1274
82200,0.9624,0.1229
82800,0.9628,0.1227
83400,0.9639,0.1218
84000,0.9641,0.1218
84600,0.9658,0.1178
85200,0.9665,0.1156
85800,0.9675,0.1134
86400,0.9685,0.1125
87000,0.9693,0.1123
87600,0.9707,0.1114
88200,0.9714,0.1092
88800,0.9744,0.1007
89400,0.9751,0.1008
90000,0.9761,0.0963
90600,0.9779,0.0879
91200,0.9789,0.0825
91800,0.9793,0.0818
92400,0.9803,0.0812
93000,0.9824,0.0799
93600,0.9837,0.0752
94200,0.9841,0.0751
94800,0.9841,0.0751
95400,0.9845,0.0747
96000,0.9845,0.0747
96600,0.9852,0.0723
97200,0.9852,0.0723
97800,0.9852,0.0723
98400,0.9855,0.0699
99000,0.9859,0.0695
99600,0.9862,0.0691
100200,0.9866,0.0667
100800,0.9866,0.0667
101400,0.9866,0.0667
102000,0.9873,0.0619
102600,0.9880,0.0616
103200,0.9880,0.0616
103800,0.9884,0.0592
104400,0.9898,0.0544
105000,0.9901,0.0520
105600,0.9905,0.0520
106200,0.9908,0.0495
106800,0.9912,0.0495
107400,0.9912,0.0495
108000,0.9915,0.0471
108600,0.9915,0.0471
109200,0.9915,0.0471
109800,0.9919,0.0447
110400,0.9922,0.0423
111000,0.9926,0.0399
111600,0.9933,0.0371
112200,0.9940,0.0323
112800,0.9943,0.0321
113400,0.9943,0.0321
114000,0.9947,0.0296
114600,0.9947,0.0296
115200,0.9958,0.0271
115800,0.9958,0.0271
116400,0.9958,0.0271
117000,0.9961,0.0246
117600,0.9961,0.0246
118200,0.9961,0.0246
118800,0.9965,0.0222
119400,0.9965,0.0222
120000,0.9965,0.0222
120600,0.9965,0.0222
121200,0.9972,0.0173
121800,0.9972,0.0173
122400,0.9975,0.0149
123000,0.9975,0.0149
123600,0.9975,0.0149
124200,0.9979,0.0125
124800,0.9979,0.0125
125400,0.9979,0.0125
126000,0.9982,0.0101
126600,0.9986,0.0077
127200,0.9986,0.0077
127800,0.9986,0.0077
128400,0.9986,0.0077
129000,0.9989,0.0055
129600,0.9989,0.0055
130200,0.9989,0.0055
130800,0.9989,0.0055
131400,0.9989,0.0055
132000,0.9989,0.0055
132600,0.9993,0.0035
133200,0.9993,0.0035
133800,0.9993,0.0035
134400,0.9993,0.0035
135000,0.9993,0.0035
135600,0.9993,0.0035
136200,0.9993,0.0035
136800,0.9996,0.0025
137400,0.9996,0.0025
138000,0.9996,0.0025
138600,0.9996,0.0025
139200,0.9996,0.0025
139800,0.9996,0.0025
140400,0.9996,0.0025
141000,0.9996,0.0025
141600,0.9996,0.0025
142200,0.9996,0.0025
142800,0.9996,0.0025
143400,1.0000,0.0000
