step, mean infection rate, std. dev
87000,0.8390,0.1892
87600,0.8409,0.1867
88200,0.8442,0.1855
88800,0.8466,0.1843
89400,0.8504,0.1833
90000,0.8560,0.1806
90600,0.8580,0.1795
91200,0.8630,0.1755
91800,0.8674,0.1717
92400,0.8732,0.1712
93000,0.8773,0.1686
93600,0.8801,0.1658
94200,0.8843,0.1632
94800,0.8878,0.1618
95400,0.8907,0.1599
96000,0.8941,0.1573
96600,0.8984,0.1516
97200,0.9030,0.1498
97800,0.9046,0.1490
98400,0.9066,0.1473
99000,0.9089,0.1412
99600,0.9124,0.1412
100200,0.9142,0.1400
100800,0.9170,0.1397
101400,0.9200,0.1395
102000,0.9216,0.1385
102600,0.9241,0.1347
103200,0.9264,0.1310
103800,0.9293,0.1316
104400,0.9299,0.1316
105000,0.9318,0.1314
105600,0.9347,0.1284
106200,0.9361,0.1265
106800,0.9380,0.1230
107400,0.9383,0.1217
108000,0.9408,0.1155
108600,0.9418,0.1157
109200,0.9432,0.1156
109800,0.9452,0.1148
110400,0.9465,0.1127
111000,0.9490,0.1101
111600,0.9490,0.1101
112200,0.9509,0.1062
112800,0.9533,0.0991
113400,0.9542,0.0968
114000,0.9555,0.0945
114600,0.9568,0.0912
115200,0.9568,0.0912
115800,0.9579,0.0916
116400,0.9601,0.0865
117000,0.9624,0.0808
117600,0.9636,0.0766
118200,0.9651,0.0733
118800,0.9663,0.0717
119400,0.9674,0.0703
120000,0.9699,0.0690
120600,0.9704,0.0662
121200,0.9715,0.0662
121800,0.9730,0.0652
122400,0.9735,0.0651
123000,0.9750,0.0614
123600,0.9754,0.0586
124200,0.9763,0.0576
124800,0.9773,0.0543
125400,0.9787,0.0535
126000,0.9805,0.0536
126600,0.9814,0.0528
127200,0.9819,0.0526
127800,0.9824,0.0527
128400,0.9829,0.0498
129000,0.9848,0.0483
129600,0.9852,0.0454
130200,0.9852,0.0454
130800,0.9857,0.0424
131400,0.9857,0.0424
132000,0.9869,0.0391
132600,0.9881,0.0385
133200,0.9881,0.0385
133800,0.9881,0.0385
134400,0.9881,0.0385
135000,0.9886,0.0382
135600,0.9890,0.0378
136200,0.9895,0.0349
136800,0.9898,0.0347
137400,0.9898,0.0347
138000,0.9898,0.0347
138600,0.9908,0.0338
139200,0.9917,0.0307
139800,0.9917,0.0307
140400,0.9921,0.0307
141000,0.9921,0.0307
141600,0.9921,0.0307
142200,0.9921,0.0307
142800,0.9926,0.0276
143400,0.9931,0.0246
144000,0.9931,0.0246
144600,0.9936,0.0245
145200,0.9936,0.0245
145800,0.9940,0.0216
146400,0.9940,0.0216
147000,0.9954,0.0160
147600,0.9960,0.0156
148200,0.9970,0.0116
148800,0.9970,0.0116
149400,0.9970,0.0116
150000,0.9970,0.0116
150600,0.9970,0.0116
151200,0.9970,0.0116
151800,0.9970,0.0116
152400,0.9974,0.0091
153000,0.9974,0.0091
153600,0.9974,0.0091
154200,0.9974,0.0091
154800,0.9974,0.0091
155400,0.9974,0.0091
156000,0.9979,0.0072
156600,0.9984,0.0063
157200,0.9984,0.0063
157800,0.9984,0.0063
158400,0.9984,0.0063
159000,0.9984,0.0063
159600,0.9984,0.0063
160200,0.9984,0.0063
160800,0.9984,0.0063
161400,0.9984,0.0063
162000,0.9984,0.0063
162600,0.9984,0.0063
163200,0.9984,0.0063
163800,0.9989,0.0055
164400,0.9989,0.0055
165000,0.9989,0.0055
165600,0.9989,0.0055
166200,0.9989,0.0055
166800,0.9989,0.0055
167400,0.9989,0.0055
168000,0.9989,0.0055
168600,0.9989,0.0055
169200,0.9989,0.0055
169800,0.9989,0.0055
170400,0.9989,0.0055
171000,0.9989,0.0055
171600,0.9989,0.0055
172200,0.9989,0.0055
172800,0.9994,0.0044
173400,0.9994,0.0044
174000,0.9994,0.0044
174600,0.9994,0.0044
175200,0.9994,0.0044
175800,0.9994,0.0044
176400,0.9994,0.0044
177000,0.9994,0.0044
177600,0.9994,0.0044
178200,0.9994,0.0044
178800,0.9994,0.0044
179400,0.9994,0.0044
180000,0.9994,0.0044
180600,0.9994,0.0044
181200,0.9994,0.0044
181800,0.9994,0.0044
182400,0.9994,0.0044
183000,0.9994,0.0044
183600,0.9994,0.0044
184200,0.9994,0.0044
184800,0.9994,0.0044
185400,0.9994,0.0044
186000,0.9994,0.0044
186600,0.9994,0.0044
187200,0.9994,0.0044
187800,0.9994,0.0044
188400,0.9994,0.0044
189000,0.9994,0.0044
189600,0.9994,0.0044
190200,0.9994,0.0044
190800,1.0000,0.0000
