type,susceptibility,time,mean infection rate,std. dev
smooth-base,0.2,0,0.0494,0.0112
smooth-base,0.2,600,0.0544,0.0204
smooth-base,0.2,1200,0.0568,0.0225
smooth-base,0.2,1800,0.0583,0.0224
smooth-base,0.2,2400,0.0605,0.0247
smooth-base,0.2,3000,0.0632,0.0271
smooth-base,0.2,3600,0.0654,0.0304
smooth-base,0.2,4200,0.0654,0.0304
smooth-base,0.2,4800,0.0722,0.0385
smooth-base,0.2,5400,0.0779,0.0415
smooth-base,0.2,6000,0.0822,0.0463
smooth-base,0.2,6600,0.0832,0.0461
smooth-base,0.2,7200,0.0880,0.0473
smooth-base,0.2,7800,0.0925,0.0537
smooth-base,0.2,8400,0.0947,0.0554
smooth-base,0.2,9000,0.0966,0.0556
smooth-base,0.2,9600,0.1012,0.0627
smooth-base,0.2,10200,0.1041,0.0642
smooth-base,0.2,10800,0.1116,0.0761
smooth-base,0.2,11400,0.1168,0.0795
smooth-base,0.2,12000,0.1202,0.0787
smooth-base,0.2,12600,0.1247,0.0802
smooth-base,0.2,13200,0.1280,0.0828
smooth-base,0.2,13800,0.1373,0.0913
smooth-base,0.2,14400,0.1459,0.0957
smooth-base,0.2,15000,0.1498,0.0976
smooth-base,0.2,15600,0.1570,0.1008
smooth-base,0.2,16200,0.1636,0.1043
smooth-base,0.2,16800,0.1705,0.1110
smooth-base,0.2,17400,0.1779,0.1154
smooth-base,0.2,18000,0.1841,0.1211
smooth-base,0.2,18600,0.1913,0.1223
smooth-base,0.2,19200,0.1986,0.1285
smooth-base,0.2,19800,0.2060,0.1327
smooth-base,0.2,20400,0.2112,0.1368
smooth-base,0.2,21000,0.2217,0.1465
smooth-base,0.2,21600,0.2275,0.1503
smooth-base,0.2,22200,0.2334,0.1539
smooth-base,0.2,22800,0.2382,0.1582
smooth-base,0.2,23400,0.2455,0.1626
smooth-base,0.2,24000,0.2535,0.1652
smooth-base,0.2,24600,0.2566,0.1659
smooth-base,0.2,25200,0.2709,0.1657
smooth-base,0.2,25800,0.2828,0.1736
smooth-base,0.2,26400,0.2935,0.1816
smooth-base,0.2,27000,0.3042,0.1808
smooth-base,0.2,27600,0.3164,0.1883
smooth-base,0.2,28200,0.3212,0.1923
smooth-base,0.2,28800,0.3335,0.1992
smooth-base,0.2,29400,0.3446,0.2038
smooth-base,0.2,30000,0.3508,0.2067
smooth-base,0.2,30600,0.3607,0.2096
smooth-base,0.2,31200,0.3648,0.2106
smooth-base,0.2,31800,0.3780,0.2119
smooth-base,0.2,32400,0.3835,0.2159
smooth-base,0.2,33000,0.3895,0.2172
smooth-base,0.2,33600,0.4000,0.2211
smooth-base,0.2,34200,0.4083,0.2266
smooth-base,0.2,34800,0.4165,0.2291
smooth-base,0.2,35400,0.4254,0.2282
smooth-base,0.2,36000,0.4371,0.2368
smooth-base,0.2,36600,0.4440,0.2387
smooth-base,0.2,37200,0.4481,0.2420
smooth-base,0.2,37800,0.4539,0.2411
smooth-base,0.2,38400,0.4645,0.2411
smooth-base,0.2,39000,0.4748,0.2366
smooth-base,0.2,39600,0.4826,0.2360
smooth-base,0.2,40200,0.4871,0.2363
smooth-base,0.2,40800,0.4968,0.2355
smooth-base,0.2,41400,0.5050,0.2347
smooth-base,0.2,42000,0.5207,0.2344
smooth-base,0.2,42600,0.5279,0.2410
smooth-base,0.2,43200,0.5365,0.2437
smooth-base,0.2,43800,0.5438,0.2445
smooth-base,0.2,44400,0.5503,0.2432
smooth-base,0.2,45000,0.5589,0.2438
smooth-base,0.2,45600,0.5657,0.2458
smooth-base,0.2,46200,0.5771,0.2407
smooth-base,0.2,46800,0.5838,0.2413
smooth-base,0.2,47400,0.5984,0.2421
smooth-base,0.2,48000,0.6085,0.2457
smooth-base,0.2,48600,0.6166,0.2452
smooth-base,0.2,49200,0.6243,0.2422
smooth-base,0.2,49800,0.6300,0.2366
smooth-base,0.2,50400,0.6350,0.2375
smooth-base,0.2,51000,0.6466,0.2367
smooth-base,0.2,51600,0.6499,0.2370
smooth-base,0.2,52200,0.6617,0.2351
smooth-base,0.2,52800,0.6656,0.2333
smooth-base,0.2,53400,0.6708,0.2345
smooth-base,0.2,54000,0.6755,0.2359
smooth-base,0.2,54600,0.6815,0.2378
smooth-base,0.2,55200,0.6900,0.2375
smooth-base,0.2,55800,0.6941,0.2365
smooth-base,0.2,56400,0.7049,0.2366
smooth-base,0.2,57000,0.7085,0.2347
smooth-base,0.2,57600,0.7120,0.2359
smooth-base,0.2,58200,0.7192,0.2333
smooth-base,0.2,58800,0.7265,0.2301
smooth-base,0.2,59400,0.7326,0.2268
smooth-base,0.2,60000,0.7373,0.2264
smooth-base,0.2,60600,0.7443,0.2250
smooth-base,0.2,61200,0.7508,0.2187
smooth-base,0.2,61800,0.7597,0.2194
smooth-base,0.2,62400,0.7634,0.2177
smooth-base,0.2,63000,0.7698,0.2164
smooth-base,0.2,63600,0.7773,0.2162
smooth-base,0.2,64200,0.7840,0.2139
smooth-base,0.2,64800,0.7898,0.2126
smooth-base,0.2,65400,0.7959,0.2099
smooth-base,0.2,66000,0.7987,0.2101
smooth-base,0.2,66600,0.8045,0.2052
smooth-base,0.2,67200,0.8084,0.2030
smooth-base,0.2,67800,0.8126,0.2039
smooth-base,0.2,68400,0.8145,0.2035
smooth-base,0.2,69000,0.8199,0.1961
smooth-base,0.2,69600,0.8251,0.1963
smooth-base,0.2,70200,0.8305,0.1955
smooth-base,0.2,70800,0.8397,0.1894
smooth-base,0.2,71400,0.8464,0.1842
smooth-base,0.2,72000,0.8480,0.1841
smooth-base,0.2,72600,0.8537,0.1814
smooth-base,0.2,73200,0.8568,0.1801
smooth-base,0.2,73800,0.8579,0.1793
smooth-base,0.2,74400,0.8596,0.1774
smooth-base,0.2,75000,0.8629,0.1767
smooth-base,0.2,75600,0.8662,0.1779
smooth-base,0.2,76200,0.8697,0.1741
smooth-base,0.2,76800,0.8721,0.1725
smooth-base,0.2,77400,0.8765,0.1695
smooth-base,0.2,78000,0.8765,0.1695
smooth-base,0.2,78600,0.8792,0.1688
smooth-base,0.2,79200,0.8815,0.1621
smooth-base,0.2,79800,0.8815,0.1621
smooth-base,0.2,80400,0.8825,0.1624
smooth-base,0.2,81000,0.8848,0.1606
smooth-base,0.2,81600,0.8900,0.1543
smooth-base,0.2,82200,0.8955,0.1538
smooth-base,0.2,82800,0.8988,0.1549
smooth-base,0.2,83400,0.8999,0.1550
smooth-base,0.2,84000,0.9031,0.1528
smooth-base,0.2,84600,0.9050,0.1507
smooth-base,0.2,85200,0.9106,0.1465
smooth-base,0.2,85800,0.9128,0.1444
smooth-base,0.2,86400,0.9142,0.1430
smooth-base,0.2,87000,0.9163,0.1420
smooth-base,0.2,87600,0.9207,0.1314
smooth-base,0.2,88200,0.9217,0.1311
smooth-base,0.2,88800,0.9260,0.1225
smooth-base,0.2,89400,0.9286,0.1207
smooth-base,0.2,90000,0.9319,0.1171
smooth-base,0.2,90600,0.9319,0.1171
smooth-base,0.2,91200,0.9344,0.1090
smooth-base,0.2,91800,0.9386,0.1075
smooth-base,0.2,92400,0.9406,0.1030
smooth-base,0.2,93000,0.9439,0.0969
smooth-base,0.2,93600,0.9469,0.0880
smooth-base,0.2,94200,0.9487,0.0876
smooth-base,0.2,94800,0.9504,0.0812
smooth-base,0.2,95400,0.9504,0.0812
smooth-base,0.2,96000,0.9504,0.0812
smooth-base,0.2,96600,0.9504,0.0812
smooth-base,0.2,97200,0.9504,0.0812
smooth-base,0.2,97800,0.9545,0.0789
smooth-base,0.2,98400,0.9556,0.0782
smooth-base,0.2,99000,0.9556,0.0782
smooth-base,0.2,99600,0.9565,0.0785
smooth-base,0.2,100200,0.9581,0.0730
smooth-base,0.2,100800,0.9605,0.0708
smooth-base,0.2,101400,0.9621,0.0657
smooth-base,0.2,102000,0.9630,0.0658
smooth-base,0.2,102600,0.9640,0.0653
smooth-base,0.2,103200,0.9640,0.0653
smooth-base,0.2,103800,0.9650,0.0655
smooth-base,0.2,104400,0.9650,0.0655
smooth-base,0.2,105000,0.9650,0.0655
smooth-base,0.2,105600,0.9650,0.0655
smooth-base,0.2,106200,0.9667,0.0609
smooth-base,0.2,106800,0.9667,0.0609
smooth-base,0.2,107400,0.9705,0.0531
smooth-base,0.2,108000,0.9705,0.0531
smooth-base,0.2,108600,0.9705,0.0531
smooth-base,0.2,109200,0.9714,0.0532
smooth-base,0.2,109800,0.9733,0.0521
smooth-base,0.2,110400,0.9743,0.0513
smooth-base,0.2,111000,0.9751,0.0507
smooth-base,0.2,111600,0.9751,0.0507
smooth-base,0.2,112200,0.9751,0.0507
smooth-base,0.2,112800,0.9759,0.0508
smooth-base,0.2,113400,0.9772,0.0487
smooth-base,0.2,114000,0.9783,0.0475
smooth-base,0.2,114600,0.9793,0.0474
smooth-base,0.2,115200,0.9793,0.0474
smooth-base,0.2,115800,0.9815,0.0470
smooth-base,0.2,116400,0.9815,0.0470
smooth-base,0.2,117000,0.9838,0.0464
smooth-base,0.2,117600,0.9838,0.0464
smooth-base,0.2,118200,0.9838,0.0464
smooth-base,0.2,118800,0.9838,0.0464
smooth-base,0.2,119400,0.9838,0.0464
smooth-base,0.2,120000,0.9838,0.0464
smooth-base,0.2,120600,0.9838,0.0464
smooth-base,0.2,121200,0.9838,0.0464
smooth-base,0.2,121800,0.9838,0.0464
smooth-base,0.2,122400,0.9838,0.0464
smooth-base,0.2,123000,0.9850,0.0430
smooth-base,0.2,123600,0.9863,0.0402
smooth-base,0.2,124200,0.9863,0.0402
smooth-base,0.2,124800,0.9863,0.0402
smooth-base,0.2,125400,0.9863,0.0402
smooth-base,0.2,126000,0.9863,0.0402
smooth-base,0.2,126600,0.9863,0.0402
smooth-base,0.2,127200,0.9875,0.0380
smooth-base,0.2,127800,0.9875,0.0380
smooth-base,0.2,128400,0.9875,0.0380
smooth-base,0.2,129000,0.9875,0.0380
smooth-base,0.2,129600,0.9898,0.0369
smooth-base,0.2,130200,0.9898,0.0369
smooth-base,0.2,130800,0.9898,0.0369
smooth-base,0.2,131400,0.9898,0.0369
smooth-base,0.2,132000,0.9898,0.0369
smooth-base,0.2,132600,0.9898,0.0369
smooth-base,0.2,133200,0.9913,0.0282
smooth-base,0.2,133800,0.9913,0.0282
smooth-base,0.2,134400,0.9913,0.0282
smooth-base,0.2,135000,0.9913,0.0282
smooth-base,0.2,135600,0.9925,0.0273
smooth-base,0.2,136200,0.9925,0.0273
smooth-base,0.2,136800,0.9925,0.0273
smooth-base,0.2,137400,0.9925,0.0273
smooth-base,0.2,138000,0.9925,0.0273
smooth-base,0.2,138600,0.9925,0.0273
smooth-base,0.2,139200,0.9925,0.0273
smooth-base,0.2,139800,0.9925,0.0273
smooth-base,0.2,140400,0.9925,0.0273
smooth-base,0.2,141000,0.9925,0.0273
smooth-base,0.2,141600,0.9925,0.0273
smooth-base,0.2,142200,0.9925,0.0273
smooth-base,0.2,142800,0.9925,0.0273
smooth-base,0.2,143400,0.9925,0.0273
smooth-base,0.2,144000,0.9925,0.0273
smooth-base,0.2,144600,0.9925,0.0273
smooth-base,0.2,145200,0.9939,0.0258
smooth-base,0.2,145800,0.9939,0.0258
smooth-base,0.2,146400,0.9939,0.0258
smooth-base,0.2,147000,0.9939,0.0258
smooth-base,0.2,147600,0.9939,0.0258
smooth-base,0.2,148200,0.9939,0.0258
smooth-base,0.2,148800,0.9939,0.0258
smooth-base,0.2,149400,0.9955,0.0180
smooth-base,0.2,150000,0.9955,0.0180
smooth-base,0.2,150600,0.9955,0.0180
smooth-base,0.2,151200,0.9955,0.0180
smooth-base,0.2,151800,0.9955,0.0180
smooth-base,0.2,152400,0.9955,0.0180
smooth-base,0.2,153000,0.9955,0.0180
smooth-base,0.2,153600,0.9955,0.0180
smooth-base,0.2,154200,0.9955,0.0180
smooth-base,0.2,154800,0.9955,0.0180
smooth-base,0.2,155400,0.9955,0.0180
smooth-base,0.2,156000,0.9955,0.0180
smooth-base,0.2,156600,0.9955,0.0180
smooth-base,0.2,157200,0.9955,0.0180
smooth-base,0.2,157800,0.9968,0.0157
smooth-base,0.2,158400,0.9968,0.0157
smooth-base,0.2,159000,0.9968,0.0157
smooth-base,0.2,159600,0.9968,0.0157
smooth-base,0.2,160200,0.9968,0.0157
smooth-base,0.2,160800,0.9968,0.0157
smooth-base,0.2,161400,0.9968,0.0157
smooth-base,0.2,162000,0.9968,0.0157
smooth-base,0.2,162600,0.9968,0.0157
smooth-base,0.2,163200,0.9968,0.0157
smooth-base,0.2,163800,0.9968,0.0157
smooth-base,0.2,164400,0.9968,0.0157
smooth-base,0.2,165000,0.9968,0.0157
smooth-base,0.2,165600,0.9968,0.0157
smooth-base,0.2,166200,0.9968,0.0157
smooth-base,0.2,166800,0.9968,0.0157
smooth-base,0.2,167400,0.9968,0.0157
smooth-base,0.2,168000,0.9968,0.0157
smooth-base,0.2,168600,0.9968,0.0157
smooth-base,0.2,169200,0.9968,0.0157
smooth-base,0.2,169800,0.9968,0.0157
smooth-base,0.2,170400,0.9968,0.0157
smooth-base,0.2,171000,0.9968,0.0157
smooth-base,0.2,171600,0.9968,0.0157
smooth-base,0.2,172200,0.9968,0.0157
smooth-base,0.2,172800,0.9968,0.0157
smooth-base,0.2,173400,0.9968,0.0157
smooth-base,0.2,174000,0.9968,0.0157
smooth-base,0.2,174600,0.9968,0.0157
smooth-base,0.2,175200,0.9968,0.0157
smooth-base,0.2,175800,0.9968,0.0157
smooth-base,0.2,176400,0.9968,0.0157
smooth-base,0.2,177000,0.9968,0.0157
smooth-base,0.2,177600,0.9968,0.0157
smooth-base,0.2,178200,0.9968,0.0157
smooth-base,0.2,178800,0.9968,0.0157
smooth-base,0.2,179400,0.9968,0.0157
smooth-base,0.2,180000,0.9968,0.0157
smooth-base,0.2,180600,0.9968,0.0157
smooth-base,0.2,181200,0.9968,0.0157
smooth-base,0.2,181800,0.9968,0.0157
smooth-base,0.2,182400,0.9968,0.0157
smooth-base,0.2,183000,0.9968,0.0157
smooth-base,0.2,183600,0.9968,0.0157
smooth-base,0.2,184200,0.9968,0.0157
smooth-base,0.2,184800,0.9968,0.0157
smooth-base,0.2,185400,0.9968,0.0157
smooth-base,0.2,186000,0.9968,0.0157
smooth-base,0.2,186600,0.9968,0.0157
smooth-base,0.2,187200,0.9968,0.0157
smooth-base,0.2,187800,0.9968,0.0157
smooth-base,0.2,188400,0.9968,0.0157
smooth-base,0.2,189000,0.9968,0.0157
smooth-base,0.2,189600,0.9968,0.0157
smooth-base,0.2,190200,0.9968,0.0157
smooth-base,0.2,190800,0.9968,0.0157
smooth-base,0.2,191400,0.9968,0.0157
smooth-base,0.2,192000,0.9968,0.0157
smooth-base,0.2,192600,0.9968,0.0157
smooth-base,0.2,193200,0.9968,0.0157
smooth-base,0.2,193800,0.9968,0.0157
smooth-base,0.2,194400,0.9968,0.0157
smooth-base,0.2,195000,0.9968,0.0157
smooth-base,0.2,195600,0.9968,0.0157
smooth-base,0.2,196200,0.9985,0.0108
smooth-base,0.2,196800,0.9985,0.0108
smooth-base,0.2,197400,0.9985,0.0108
smooth-base,0.2,198000,0.9985,0.0108
smooth-base,0.2,198600,0.9985,0.0108
smooth-base,0.2,199200,0.9985,0.0108
smooth-base,0.2,199800,0.9985,0.0108
smooth-base,0.2,200400,0.9985,0.0108
smooth-base,0.2,201000,0.9985,0.0108
smooth-base,0.2,201600,0.9985,0.0108
smooth-base,0.2,202200,0.9985,0.0108
smooth-base,0.2,202800,0.9985,0.0108
smooth-base,0.2,203400,0.9985,0.0108
smooth-base,0.2,204000,0.9985,0.0108
smooth-base,0.2,204600,0.9985,0.0108
smooth-base,0.2,205200,0.9985,0.0108
smooth-base,0.2,205800,0.9985,0.0108
smooth-base,0.2,206400,1.0000,0.0000
smooth-base,0.4,0,0.0248,0.0033
smooth-base,0.4,600,0.0313,0.0149
smooth-base,0.4,1200,0.0339,0.0169
smooth-base,0.4,1800,0.0363,0.0178
smooth-base,0.4,2400,0.0405,0.0216
smooth-base,0.4,3000,0.0429,0.0227
smooth-base,0.4,3600,0.0492,0.0289
smooth-base,0.4,4200,0.0548,0.0365
smooth-base,0.4,4800,0.0585,0.0401
smooth-base,0.4,5400,0.0654,0.0434
smooth-base,0.4,6000,0.0745,0.0543
smooth-base,0.4,6600,0.0778,0.0549
smooth-base,0.4,7200,0.0854,0.0591
smooth-base,0.4,7800,0.0968,0.0681
smooth-base,0.4,8400,0.1058,0.0751
smooth-base,0.4,9000,0.1145,0.0822
smooth-base,0.4,9600,0.1262,0.0930
smooth-base,0.4,10200,0.1331,0.1003
smooth-base,0.4,10800,0.1378,0.1058
smooth-base,0.4,11400,0.1475,0.1135
smooth-base,0.4,12000,0.1591,0.1218
smooth-base,0.4,12600,0.1691,0.1263
smooth-base,0.4,13200,0.1774,0.1333
smooth-base,0.4,13800,0.1927,0.1417
smooth-base,0.4,14400,0.2104,0.1498
smooth-base,0.4,15000,0.2227,0.1590
smooth-base,0.4,15600,0.2418,0.1626
smooth-base,0.4,16200,0.2552,0.1712
smooth-base,0.4,16800,0.2691,0.1798
smooth-base,0.4,17400,0.2858,0.1906
smooth-base,0.4,18000,0.2982,0.1969
smooth-base,0.4,18600,0.3200,0.2060
smooth-base,0.4,19200,0.3351,0.2084
smooth-base,0.4,19800,0.3492,0.2130
smooth-base,0.4,20400,0.3657,0.2192
smooth-base,0.4,21000,0.3827,0.2272
smooth-base,0.4,21600,0.4058,0.2345
smooth-base,0.4,22200,0.4184,0.2362
smooth-base,0.4,22800,0.4405,0.2411
smooth-base,0.4,23400,0.4582,0.2485
smooth-base,0.4,24000,0.4709,0.2518
smooth-base,0.4,24600,0.4895,0.2564
smooth-base,0.4,25200,0.5019,0.2561
smooth-base,0.4,25800,0.5157,0.2558
smooth-base,0.4,26400,0.5267,0.2580
smooth-base,0.4,27000,0.5432,0.2590
smooth-base,0.4,27600,0.5630,0.2585
smooth-base,0.4,28200,0.5774,0.2538
smooth-base,0.4,28800,0.5907,0.2584
smooth-base,0.4,29400,0.6080,0.2587
smooth-base,0.4,30000,0.6287,0.2522
smooth-base,0.4,30600,0.6420,0.2505
smooth-base,0.4,31200,0.6567,0.2483
smooth-base,0.4,31800,0.6684,0.2450
smooth-base,0.4,32400,0.6808,0.2414
smooth-base,0.4,33000,0.6935,0.2397
smooth-base,0.4,33600,0.7028,0.2378
smooth-base,0.4,34200,0.7139,0.2350
smooth-base,0.4,34800,0.7304,0.2282
smooth-base,0.4,35400,0.7423,0.2256
smooth-base,0.4,36000,0.7504,0.2257
smooth-base,0.4,36600,0.7641,0.2212
smooth-base,0.4,37200,0.7767,0.2168
smooth-base,0.4,37800,0.7906,0.2170
smooth-base,0.4,38400,0.8020,0.2131
smooth-base,0.4,39000,0.8139,0.2045
smooth-base,0.4,39600,0.8223,0.1968
smooth-base,0.4,40200,0.8334,0.1908
smooth-base,0.4,40800,0.8428,0.1880
smooth-base,0.4,41400,0.8531,0.1856
smooth-base,0.4,42000,0.8593,0.1809
smooth-base,0.4,42600,0.8678,0.1780
smooth-base,0.4,43200,0.8746,0.1747
smooth-base,0.4,43800,0.8777,0.1698
smooth-base,0.4,44400,0.8863,0.1602
smooth-base,0.4,45000,0.8918,0.1568
smooth-base,0.4,45600,0.8957,0.1533
smooth-base,0.4,46200,0.9022,0.1464
smooth-base,0.4,46800,0.9106,0.1406
smooth-base,0.4,47400,0.9131,0.1369
smooth-base,0.4,48000,0.9156,0.1325
smooth-base,0.4,48600,0.9234,0.1233
smooth-base,0.4,49200,0.9270,0.1227
smooth-base,0.4,49800,0.9300,0.1213
smooth-base,0.4,50400,0.9326,0.1219
smooth-base,0.4,51000,0.9401,0.1104
smooth-base,0.4,51600,0.9427,0.1112
smooth-base,0.4,52200,0.9446,0.1088
smooth-base,0.4,52800,0.9478,0.1001
smooth-base,0.4,53400,0.9494,0.1001
smooth-base,0.4,54000,0.9520,0.0961
smooth-base,0.4,54600,0.9557,0.0881
smooth-base,0.4,55200,0.9587,0.0850
smooth-base,0.4,55800,0.9600,0.0825
smooth-base,0.4,56400,0.9630,0.0772
smooth-base,0.4,57000,0.9651,0.0744
smooth-base,0.4,57600,0.9662,0.0724
smooth-base,0.4,58200,0.9690,0.0660
smooth-base,0.4,58800,0.9726,0.0613
smooth-base,0.4,59400,0.9747,0.0587
smooth-base,0.4,60000,0.9752,0.0567
smooth-base,0.4,60600,0.9758,0.0563
smooth-base,0.4,61200,0.9767,0.0541
smooth-base,0.4,61800,0.9783,0.0530
smooth-base,0.4,62400,0.9799,0.0485
smooth-base,0.4,63000,0.9814,0.0458
smooth-base,0.4,63600,0.9832,0.0418
smooth-base,0.4,64200,0.9836,0.0399
smooth-base,0.4,64800,0.9857,0.0352
smooth-base,0.4,65400,0.9863,0.0334
smooth-base,0.4,66000,0.9873,0.0313
smooth-base,0.4,66600,0.9879,0.0306
smooth-base,0.4,67200,0.9885,0.0306
smooth-base,0.4,67800,0.9885,0.0306
smooth-base,0.4,68400,0.9915,0.0195
smooth-base,0.4,69000,0.9919,0.0194
smooth-base,0.4,69600,0.9928,0.0176
smooth-base,0.4,70200,0.9943,0.0160
smooth-base,0.4,70800,0.9943,0.0160
smooth-base,0.4,71400,0.9943,0.0160
smooth-base,0.4,72000,0.9948,0.0158
smooth-base,0.4,72600,0.9953,0.0134
smooth-base,0.4,73200,0.9953,0.0134
smooth-base,0.4,73800,0.9953,0.0134
smooth-base,0.4,74400,0.9963,0.0116
smooth-base,0.4,75000,0.9963,0.0116
smooth-base,0.4,75600,0.9968,0.0104
smooth-base,0.4,76200,0.9968,0.0104
smooth-base,0.4,76800,0.9973,0.0081
smooth-base,0.4,77400,0.9978,0.0074
smooth-base,0.4,78000,0.9978,0.0074
smooth-base,0.4,78600,0.9978,0.0074
smooth-base,0.4,79200,0.9978,0.0074
smooth-base,0.4,79800,0.9978,0.0074
smooth-base,0.4,80400,0.9983,0.0068
smooth-base,0.4,81000,0.9989,0.0054
smooth-base,0.4,81600,0.9989,0.0054
smooth-base,0.4,82200,0.9989,0.0054
smooth-base,0.4,82800,0.9989,0.0054
smooth-base,0.4,83400,0.9989,0.0054
smooth-base,0.4,84000,0.9989,0.0054
smooth-base,0.4,84600,0.9995,0.0038
smooth-base,0.4,85200,1.0000,0.0000
smooth-base,0.6,0,0.0167,0.0015
smooth-base,0.6,600,0.0236,0.0118
smooth-base,0.6,1200,0.0269,0.0166
smooth-base,0.6,1800,0.0295,0.0201
smooth-base,0.6,2400,0.0328,0.0240
smooth-base,0.6,3000,0.0372,0.0260
smooth-base,0.6,3600,0.0452,0.0375
smooth-base,0.6,4200,0.0513,0.0413
smooth-base,0.6,4800,0.0562,0.0458
smooth-base,0.6,5400,0.0648,0.0523
smooth-base,0.6,6000,0.0735,0.0601
smooth-base,0.6,6600,0.0817,0.0641
smooth-base,0.6,7200,0.0922,0.0714
smooth-base,0.6,7800,0.1063,0.0826
smooth-base,0.6,8400,0.1188,0.0888
smooth-base,0.6,9000,0.1345,0.1018
smooth-base,0.6,9600,0.1509,0.1148
smooth-base,0.6,10200,0.1637,0.1208
smooth-base,0.6,10800,0.1755,0.1280
smooth-base,0.6,11400,0.1921,0.1367
smooth-base,0.6,12000,0.2180,0.1492
smooth-base,0.6,12600,0.2400,0.1589
smooth-base,0.6,13200,0.2624,0.1736
smooth-base,0.6,13800,0.2829,0.1817
smooth-base,0.6,14400,0.3056,0.1912
smooth-base,0.6,15000,0.3281,0.1947
smooth-base,0.6,15600,0.3539,0.1968
smooth-base,0.6,16200,0.3794,0.2033
smooth-base,0.6,16800,0.4025,0.2119
smooth-base,0.6,17400,0.4271,0.2188
smooth-base,0.6,18000,0.4541,0.2188
smooth-base,0.6,18600,0.4774,0.2224
smooth-base,0.6,19200,0.5066,0.2266
smooth-base,0.6,19800,0.5365,0.2242
smooth-base,0.6,20400,0.5607,0.2285
smooth-base,0.6,21000,0.5825,0.2280
smooth-base,0.6,21600,0.6114,0.2241
smooth-base,0.6,22200,0.6324,0.2221
smooth-base,0.6,22800,0.6608,0.2184
smooth-base,0.6,23400,0.6845,0.2152
smooth-base,0.6,24000,0.6996,0.2157
smooth-base,0.6,24600,0.7206,0.2115
smooth-base,0.6,25200,0.7398,0.2048
smooth-base,0.6,25800,0.7580,0.1978
smooth-base,0.6,26400,0.7753,0.1947
smooth-base,0.6,27000,0.7927,0.1889
smooth-base,0.6,27600,0.8098,0.1832
smooth-base,0.6,28200,0.8218,0.1793
smooth-base,0.6,28800,0.8382,0.1683
smooth-base,0.6,29400,0.8551,0.1590
smooth-base,0.6,30000,0.8708,0.1495
smooth-base,0.6,30600,0.8800,0.1427
smooth-base,0.6,31200,0.8930,0.1336
smooth-base,0.6,31800,0.9023,0.1238
smooth-base,0.6,32400,0.9117,0.1129
smooth-base,0.6,33000,0.9223,0.1052
smooth-base,0.6,33600,0.9271,0.1036
smooth-base,0.6,34200,0.9358,0.0968
smooth-base,0.6,34800,0.9465,0.0826
smooth-base,0.6,35400,0.9499,0.0783
smooth-base,0.6,36000,0.9539,0.0762
smooth-base,0.6,36600,0.9574,0.0741
smooth-base,0.6,37200,0.9595,0.0727
smooth-base,0.6,37800,0.9615,0.0725
smooth-base,0.6,38400,0.9648,0.0665
smooth-base,0.6,39000,0.9681,0.0643
smooth-base,0.6,39600,0.9709,0.0637
smooth-base,0.6,40200,0.9749,0.0584
smooth-base,0.6,40800,0.9766,0.0577
smooth-base,0.6,41400,0.9788,0.0504
smooth-base,0.6,42000,0.9809,0.0488
smooth-base,0.6,42600,0.9836,0.0414
smooth-base,0.6,43200,0.9843,0.0398
smooth-base,0.6,43800,0.9861,0.0386
smooth-base,0.6,44400,0.9875,0.0360
smooth-base,0.6,45000,0.9881,0.0359
smooth-base,0.6,45600,0.9892,0.0338
smooth-base,0.6,46200,0.9903,0.0320
smooth-base,0.6,46800,0.9914,0.0305
smooth-base,0.6,47400,0.9922,0.0270
smooth-base,0.6,48000,0.9937,0.0213
smooth-base,0.6,48600,0.9940,0.0207
smooth-base,0.6,49200,0.9948,0.0181
smooth-base,0.6,49800,0.9959,0.0150
smooth-base,0.6,50400,0.9963,0.0149
smooth-base,0.6,51000,0.9974,0.0100
smooth-base,0.6,51600,0.9978,0.0098
smooth-base,0.6,52200,0.9985,0.0074
smooth-base,0.6,52800,0.9985,0.0074
smooth-base,0.6,53400,0.9989,0.0057
smooth-base,0.6,54000,0.9989,0.0057
smooth-base,0.6,54600,0.9989,0.0057
smooth-base,0.6,55200,0.9989,0.0057
smooth-base,0.6,55800,0.9989,0.0057
smooth-base,0.6,56400,0.9989,0.0057
smooth-base,0.6,57000,0.9989,0.0057
smooth-base,0.6,57600,0.9993,0.0051
smooth-base,0.6,58200,0.9993,0.0051
smooth-base,0.6,58800,0.9996,0.0025
smooth-base,0.6,59400,0.9996,0.0025
smooth-base,0.6,60000,0.9996,0.0025
smooth-base,0.6,60600,0.9996,0.0025
smooth-base,0.6,61200,0.9996,0.0025
smooth-base,0.6,61800,0.9996,0.0025
smooth-base,0.6,62400,0.9996,0.0025
smooth-base,0.6,63000,0.9996,0.0025
smooth-base,0.6,63600,1.0000,0.0000
smooth-base,0.8,0,0.0126,0.0008
smooth-base,0.8,600,0.0184,0.0098
smooth-base,0.8,1200,0.0219,0.0139
smooth-base,0.8,1800,0.0259,0.0184
smooth-base,0.8,2400,0.0299,0.0232
smooth-base,0.8,3000,0.0359,0.0284
smooth-base,0.8,3600,0.0433,0.0345
smooth-base,0.8,4200,0.0530,0.0455
smooth-base,0.8,4800,0.0602,0.0506
smooth-base,0.8,5400,0.0716,0.0600
smooth-base,0.8,6000,0.0854,0.0721
smooth-base,0.8,6600,0.0974,0.0822
smooth-base,0.8,7200,0.1162,0.1003
