step, mean infection rate, std. dev
277800,0.9978,0.0106
278400,0.9989,0.0078
279000,0.9989,0.0078
279600,0.9989,0.0078
280200,0.9989,0.0078
280800,0.9989,0.0078
281400,0.9989,0.0078
282000,0.9989,0.0078
282600,0.9989,0.0078
283200,0.9989,0.0078
283800,0.9989,0.0078
284400,0.9989,0.0078
285000,0.9989,0.0078
285600,0.9989,0.0078
286200,0.9989,0.0078
286800,0.9989,0.0078
287400,0.9989,0.0078
288000,0.9989,0.0078
288600,0.9989,0.0078
289200,0.9989,0.0078
289800,0.9989,0.0078
290400,0.9989,0.0078
291000,0.9989,0.0078
291600,0.9989,0.0078
292200,0.9989,0.0078
292800,0.9989,0.0078
293400,0.9989,0.0078
294000,0.9989,0.0078
294600,0.9989,0.0078
295200,0.9989,0.0078
295800,0.9989,0.0078
296400,0.9989,0.0078
297000,0.9989,0.0078
297600,0.9989,0.0078
298200,0.9989,0.0078
298800,0.9989,0.0078
299400,0.9989,0.0078
300000,0.9989,0.0078
300600,0.9989,0.0078
301200,0.9989,0.0078
301800,0.9989,0.0078
302400,0.9989,0.0078
303000,0.9989,0.0078
303600,0.9989,0.0078
304200,0.9989,0.0078
304800,0.9989,0.0078
305400,0.9989,0.0078
306000,0.9989,0.0078
306600,0.9989,0.0078
307200,0.9989,0.0078
307800,0.9989,0.0078
308400,0.9989,0.0078
309000,0.9989,0.0078
309600,0.9989,0.0078
310200,0.9989,0.0078
310800,0.9989,0.0078
311400,0.9989,0.0078
312000,0.9989,0.0078
312600,0.9989,0.0078
313200,0.9989,0.0078
313800,0.9989,0.0078
314400,0.9989,0.0078
315000,0.9989,0.0078
315600,0.9989,0.0078
316200,0.9989,0.0078
316800,0.9989,0.0078
317400,0.9989,0.0078
318000,0.9989,0.0078
318600,0.9989,0.0078
319200,0.9989,0.0078
319800,0.9989,0.0078
320400,0.9989,0.0078
321000,0.9989,0.0078
321600,0.9989,0.0078
322200,0.9989,0.0078
322800,0.9989,0.0078
323400,0.9989,0.0078
324000,0.9989,0.0078
324600,0.9989,0.0078
325200,0.9989,0.0078
325800,0.9989,0.0078
326400,0.9989,0.0078
327000,0.9989,0.0078
327600,1.0000,0.0000
