step, mean infection rate, std. dev
209400,0.9969,0.0124
210000,0.9969,0.0124
210600,0.9969,0.0124
211200,0.9969,0.0124
211800,0.9980,0.0096
212400,0.9980,0.0096
213000,0.9980,0.0096
213600,0.9980,0.0096
214200,0.9980,0.0096
214800,0.9980,0.0096
215400,0.9980,0.0096
216000,0.9980,0.0096
216600,0.9980,0.0096
217200,0.9980,0.0096
217800,0.9980,0.0096
218400,0.9980,0.0096
219000,0.9980,0.0096
219600,0.9980,0.0096
220200,0.9980,0.0096
220800,0.9980,0.0096
221400,0.9980,0.0096
222000,0.9980,0.0096
222600,0.9980,0.0096
223200,0.9980,0.0096
223800,0.9980,0.0096
224400,0.9980,0.0096
225000,0.9980,0.0096
225600,0.9990,0.0070
226200,0.9990,0.0070
226800,0.9990,0.0070
227400,0.9990,0.0070
228000,0.9990,0.0070
228600,0.9990,0.0070
229200,0.9990,0.0070
229800,0.9990,0.0070
230400,0.9990,0.0070
231000,0.9990,0.0070
231600,0.9990,0.0070
232200,0.9990,0.0070
232800,1.0000,0.0000
